"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034502","protein localization to chromosome","47/4155","131/18805",0.358778625954198,1.62378629628609,3.81543995463065,0.000214968400091779,0.00674930598848425,0.00599165161254901,"ESCO2/BUB1B/CDK1/KNL1/CENPA/HASPIN/TTK/PLK1/SPI1/TRAPPC12/H4C8/SIRT6/SGF29/BRCA2/EZH2/ZWILCH/ACD/CDK9/H4C9/TINF2/AURKB/KNTC1/SPDL1/WBP2/H2BC11/H4C4/RUVBL2/FAM47E/IFFO1/MCM8/GNL3L/TERT/LEMD2/SETD2/WRAP53/ESR1/NBN/MMS22L/SPIN1/TNKS2/TP53BP1/H4C5/VCPIP1/ZMYND8/MTBP/NIPBL/BOD1",47
"GO:0007019","microtubule depolymerization","23/4155","51/18805",0.450980392156863,2.0410797291239,3.96473299976697,0.000216399825121285,0.00674930598848425,0.00599165161254901,"KIF18A/DIAPH3/TPX2/KIF18B/MAP1S/KIF2C/APC2/NCKAP5L/STMN1/KATNB1/AURKB/STMN3/CIB1/NAV3/CKAP2/KIF2A/ATXN7/WDR47/ARHGEF2/CLASP1/MAP6D1/TTBK2/CKAP5",23
"GO:0031297","replication fork processing","23/4155","51/18805",0.450980392156863,2.0410797291239,3.96473299976697,0.000216399825121285,0.00674930598848425,0.00599165161254901,"EXO1/POLQ/RAD51/BRCA2/DNA2/BRCA1/CDK9/BLM/GEN1/DONSON/BARD1/TIPIN/PCNA/FAM111A/RFWD3/FBH1/MUS81/FANCM/RBBP8/NBN/MMS22L/CENPX/EME2",23
"GO:0031109","microtubule polymerization or depolymerization","50/4155","142/18805",0.352112676056338,1.59361705733801,3.78139145834674,0.000232782767443627,0.00718874467538966,0.00638176039136354,"KIF18A/SKA3/DIAPH3/SKA1/TPX2/TUBA1A/KIF18B/MAP1S/KIF2C/APC2/HSPA1B/SSNA1/HSPA1A/NCKAP5L/STMN1/FES/FBXO5/HAUS7/CSNK1D/KATNB1/TPPP3/MET/CCDC57/AURKB/STMN3/CIB1/CPAP/NAV3/TUBGCP2/TBCD/DCTN1/RPS3/CKAP2/RAC1/ARL2/PRUNE1/KIF2A/PSRC1/ATXN7/WDR47/RANBP9/NUMA1/ANKRD53/ARHGEF2/GIT1/CLASP1/MAP6D1/TTBK2/CKAP5/TUBGCP6",50
"GO:0050792","regulation of viral process","50/4155","142/18805",0.352112676056338,1.59361705733801,3.78139145834674,0.000232782767443627,0.00718874467538966,0.00638176039136354,"TOP2A/BSG/OASL/TMEM250/CSNK2B/INPP5K/PTX3/IFITM2/TRIM6/OAS3/RSAD2/KPNA2/CLEC4G/TRIM5/TRIM8/VPS37B/IFIT1/OAS2/VPS4A/TRIM11/ARK2N/TRIM28/LGALS1/IFIT5/MX1/GBP7/ZNFX1/IFIH1/CD74/FAM111A/STAT1/OAS1/ADAR/LARP1/EIF2AK2/LTF/TNIP1/BANF1/RAD23A/RSF1/HLA-DRB1/FURIN/APOBEC3B/LAMP3/CD4/TARBP2/NR5A2/TBC1D20/LGALS9/TMPRSS2",50
"GO:0045862","positive regulation of proteolysis","72/4155","223/18805",0.322869955156951,1.46126823266581,3.69021417373151,0.000265119025008383,0.0081472116067527,0.00723263305066728,"BCAP31/LAPTM5/CEBPA/PSENEN/PLK1/CDC20/GABARAP/ELOB/CAV1/AURKA/ADAM8/HSPA1B/SGTA/TBC1D10A/HSPA1A/SIRT6/ENO1/DNAJB2/VSIR/IKBKG/RCN3/PRELID1/TNFRSF1B/NOP53/FZR1/TRAF7/EGF/CCDC22/BAD/DVL1/STUB1/AURKAIP1/CSNK1D/DDRGK1/MMP14/ZER1/SIRT2/TMEM259/GSN/RACK1/CLEC3B/BAG6/HSPBP1/APP/DDA1/CTSH/GRN/CLN6/AKT1/GSK3A/F12/SUMO1/LRRK2/KEAP1/PTK2/SH3RF2/RAD23A/SOCS4/PSMC3/CTSC/PRSS22/FURIN/BAG2/SOCS5/EFNA3/TRIM67/MDM2/PERP/AXIN1/XBP1/AGER/COP1",72
"GO:0002227","innate immune response in mucosa","15/4155","28/18805",0.535714285714286,2.42457452294997,4.0173799585177,0.000270690707405055,0.00825315571279284,0.00732668422791106,"FAU/H2BC7/H2BC8/H2BC10/H2BC11/RPL39/DEFA4/H2BC6/LTF/H2BC4/DEFA1B/DEFA1/DEFA3/RNASE3/RNASE2",15
"GO:0090235","regulation of metaphase plate congression","10/4155","15/18805",0.666666666666667,3.01724829522663,4.16230038869959,0.000271199565614185,0.00825315571279284,0.00732668422791106,"CDK1/CDCA8/BIRC5/SPAG5/AURKB/MAD1L1/NUMA1/INCENP/KAT5/KAT2B",10
"GO:0007096","regulation of exit from mitosis","12/4155","20/18805",0.6,2.71552346570397,4.08787760395162,0.000275952829095905,0.00835723809469676,0.00741908267190466,"CDCA5/BIRC5/UBE2C/ANLN/CDC14C/TGFB1/CDC14B/SIRT2/PPP1R9B/PHB2/KNTC1/CDKN1C",12
"GO:0016072","rRNA metabolic process","83/4155","265/18805",0.313207547169811,1.41753740662534,3.64548473875009,0.000290875619703706,0.00876682336501219,0.00778268927820595,"SART1/LSM6/POLR2E/RPUSD1/TRIR/DEDD2/NOP53/EMG1/SLFN13/MYG1/TBL3/TSR3/GTF3C5/RPL35/RPS28/RPL7/REXO1/EIF6/EXOSC5/FRG1/RPS14/RPL27/DDX49/RPS16/RPS27/RPS15/RPS19/RPL26/RPL11/BOP1/RPS7/RPS17/RPS6/XRN1/RPS8/SIRT7/RPS24/RPS21/POLR1D/REXO5/WDR46/FBL/NOC4L/SLX9/PES1/SLFN12/CHD7/BRF1/RRP7A/PIH1D1/TRMT112/RCL1/RRP36/NOP10/EXOSC4/WDR18/KRI1/POP7/RPS25/RPL7A/POP4/SDE2/UTP14C/RPL5/RPL35A/NHP2/NSUN5/PELP1/SPIN1/ABT1/WDR74/ERCC2/GTF3A/KAT2B/PPAN/RRP7BP/REXO4/RRP9/DDX54/PELO/RPL14/RRP8/PIN4",83
"GO:0000910","cytokinesis","64/4155","194/18805",0.329896907216495,1.49307132134926,3.67635614375227,0.000292663221464154,0.00877849634142957,0.00779305188557532,"CDC6/E2F7/NUSAP1/E2F8/KIF4A/KIF14/CENPA/CEP55/CHMP2A/CDCA8/PLK1/BIRC5/PRC1/CIT/ANXA11/CHMP4B/ESPL1/KIF20A/ANLN/CHMP1A/AURKA/PLEC/BIN3/CHMP6/UNC119/STMN1/RACGAP1/KIF23/CFL1/ARL3/CDC14C/BRCA2/CDC14B/EXOC3/PIN1/ECT2/AURKB/IQGAP3/DCTN3/KIF4B/CHMP4A/SEPTIN9/SEPTIN11/VPS4A/OR2A4/JTB/SPTBN1/KIF20B/ROCK2/ALKBH4/RHOA/CKAP2/BIRC6/SETD2/ZFYVE19/ANKRD53/INCENP/GIPC1/GIT1/RAB11FIP4/SEPTIN4/EXOC7/PRKCE/WNK1",64
"GO:0140238","presynaptic endocytosis","32/4155","81/18805",0.395061728395062,1.78799898976393,3.78495462031907,0.000300264045234906,0.00896359666465535,0.00795737346945838,"ACTB/CLTB/ACTG1/ABCA13/SH3GL1/AP2A1/DGKQ/SYNJ2/ARPC3/STON1/SH3GL3/PIP5K1C/AP2S1/STON2/ATP8A1/AP2M1/MX1/CDK5/MYLK/DNAJC6/CLTA/GAK/SNCG/AP2A2/SCRIB/LRRK2/VAMP2/BLTP1/BIN1/BTBD8/SNAP91/RAB27B",32
"GO:0070663","regulation of leukocyte proliferation","85/4155","273/18805",0.311355311355311,1.40915442359486,3.62659661342301,0.000307220831539994,0.0091278075494039,0.00810315059292566,"AIF1/IGF1/PYCARD/TYROBP/CD38/TNFRSF14/CCDC88B/CORO1A/PKN1/CNN2/VSIR/PTPN6/MZB1/TNFRSF1B/TGFB1/LST1/CEBPB/MAPK3/LILRB2/SFTPD/GSTP1/CD1D/BID/IL21/MIF/ATAD5/CLEC4G/TYK2/SASH3/IL12A/RIPK3/CSF1R/LILRB1/GREM1/RPS3/CD74/RAC2/BTN2A2/CSF1/TNFRSF13B/TICAM1/LEP/PDE5A/EFNB1/IL27/CD81/SOS1/TFRC/HLA-DPB1/SCRIB/DHPS/PELI1/LGALS3/PTK2/FOXP3/CD80/SLC4A2/TNFSF13/CD24/MAD1L1/PAWR/CASP3/HLA-DRB1/TWSG1/SYK/HLA-DPA1/RASAL3/DLG1/IL4/LILRB4/IGFBP2/TNFRSF4/TMIGD2/TNFRSF9/ZBTB7B/TNFAIP3/CD274/VTCN1/TNFSF4/NF1/LGALS9/IL6ST/CHRNB2/ST6GAL1/AGER",85
"GO:0045730","respiratory burst","19/4155","40/18805",0.475,2.14978941034898,3.87673253208296,0.00033360497599494,0.00986495091751075,0.00875754472733489,"CYBA/JCHAIN/CYBC1/HCK/NCF4/NOXA1/NCF1/RPS19/RAC2/GRN/S100A9/RAC3/MPO/RAC1/CLEC7A/IGHA1/CD24/NCF1B/NCF1C",19
"GO:0002833","positive regulation of response to biotic stimulus","124/4155","425/18805",0.291764705882353,1.32048984214624,3.55899848948368,0.00033913002952011,0.00998124955427968,0.00886078807053533,"SLC15A3/CYBA/PYCARD/CD300LF/TYROBP/BMP6/CAV1/LILRA4/SPSB3/ADAM8/HSPA1B/OASL/SPI1/LRCH4/INAVA/HSPA1A/NFKBIL1/HCK/ZDHHC12/LILRA2/NOP53/ARRB2/CARD9/ZDHHC1/CADM1/GPR108/TNIP2/PQBP1/CPTP/IRAK2/MAPKAPK3/NINJ1/SIRT2/IRF4/GPATCH3/CD1D/NLRX1/TRIM6/IL21/RASGRP4/OAS3/PHB2/CD14/GPS2/MIF/AURKB/SLC19A1/RSAD2/IRF3/TRIM5/RPS19/DDX60/IL12A/EPG5/TRIM11/UNC93B1/CACTIN/KLHL22/LATS2/FLOT1/ECSIT/ABHD17A/ZNFX1/APP/IFIH1/GFI1/PARP9/KCNK6/TAB1/GRN/OAS1/TKFC/IRAK1/NR1H3/TICAM1/EIF2AK2/LAMP1/LTF/S100A9/TNIP1/MIR708/AKT1/BANF1/CLEC7A/TBK1/ESR1/NAGLU/PELI1/RBM14/LY86/MED1/STMP1/HLA-DRB1/SYK/TREX1/ZNRF1/MAPKAPK2/KAT5/NEK7/TIFAB/EP300/FCN1/PCBP2/GBP5/NCR3/GDI1/RIGI/DDX41/NR1D1/RAB11FIP2/CYLD/STING1/TNFAIP3/CD274/TARBP2/LATS1/WDFY1/RELA/IFNK/EMILIN1/PTPN11/PTPRS/PRKCE/WASHC4",124
"GO:0042129","regulation of T cell proliferation","61/4155","184/18805",0.331521739130435,1.50042510333281,3.63277350914101,0.000345689329222758,0.0101267589013901,0.00898996302804094,"AIF1/IGF1/PYCARD/TNFRSF14/CCDC88B/CORO1A/VSIR/PTPN6/TNFRSF1B/TGFB1/CEBPB/LILRB2/SFTPD/CD1D/BID/IL21/CLEC4G/TYK2/SASH3/RIPK3/LILRB1/RPS3/RAC2/BTN2A2/LEP/PDE5A/EFNB1/IL27/CD81/SOS1/TFRC/HLA-DPB1/SCRIB/DHPS/PELI1/LGALS3/FOXP3/CD80/SLC4A2/CD24/MAD1L1/PAWR/CASP3/HLA-DRB1/TWSG1/SYK/HLA-DPA1/RASAL3/DLG1/IL4/LILRB4/IGFBP2/TMIGD2/TNFRSF9/ZBTB7B/CD274/VTCN1/TNFSF4/LGALS9/IL6ST/AGER",61
"GO:0031663","lipopolysaccharide-mediated signaling pathway","26/4155","62/18805",0.419354838709677,1.89794650828772,3.77153881068164,0.000360959477293542,0.0105249068053638,0.00934341618825437,"BMP6/NFKBIL1/HCK/PTPN6/LILRA2/MAPK3/IRAK2/CD14/MIF/IRF3/TRIM5/PTAFR/SIGIRR/CACTIN/IRAK1/TICAM1/LTF/AKT1/BPI/LY86/MTDH/TIFAB/NOS3/TNFAIP3/PTPN11/PRKCE",26
"GO:0051345","positive regulation of hydrolase activity","62/4155","188/18805",0.329787234042553,1.4925749545536,3.61483288223028,0.00036409878813011,0.0105672930684614,0.00938104431210473,"EPHA1/PSENEN/ARHGAP42/NR1H2/APC2/ARAP1/HSPA1A/ARHGAP11A/RHOG/NET1/VSIR/RCN3/PRELID1/RGS16/CAV2/EZH2/DDRGK1/SH3BP1/PIN1/CXCL13/ECT2/USP6NL/RASGRP2/SGSM3/RACK1/SGSM2/EVI5L/HRAS/PSAP/RPS3/CTSH/RHOA/PCNA/RSU1/CCL24/GRN/NR1H3/RGS6/PLIN5/TAX1BP3/FGFR1/RANGAP1/F2R/AKT1/RIC1/SCRIB/SLC27A4/ARHGAP6/SRGAP2/ITGB1/CCL26/LIMS1/PRSS22/RALGAPB/EFNA3/GBA3/RAB11FIP2/TBC1D20/NF1/DOCK8/AVPR1B/AGER",62
"GO:0045732","positive regulation of protein catabolic process","69/4155","214/18805",0.322429906542056,1.45927662876615,3.59850143514054,0.000366995303492855,0.010602274458971,0.00941209880944325,"DTL/EGLN2/BCAP31/CEBPA/PLK1/CDC20/GABARAP/ELOB/CAV1/AURKA/STX5/ADAM8/HSPA1B/SGTA/HSPA1A/SIRT6/OAZ1/DNAJB2/VPS28/TNFRSF1B/NOP53/FZR1/DVL1/STUB1/LDLR/MARCHF2/NDUFA13/CSNK1D/DDRGK1/ZER1/SIRT2/GGA1/TMEM259/SGSM3/RACK1/LPCAT1/SNF8/BAG6/BARD1/HSPBP1/APP/DDA1/CREBRF/CD81/AKT1/GSK3A/NKD1/SUMO1/LRRK2/KEAP1/OAZ2/SH3RF2/PPP2R3A/RDX/RAD23A/RILP/SOCS4/PLK2/PSMC3/ATG7/FURIN/BAG2/SOCS5/TNFSF12/MDM2/AXIN1/TNFAIP3/XBP1/COP1",69
"GO:0090232","positive regulation of spindle checkpoint","9/4155","13/18805",0.692307692307692,3.13329630658151,4.09758695674296,0.000369183420184702,0.0106165635832014,0.00942478388467658,"KNL1/CDCA8/BIRC5/NDC80/MAD2L1/AURKB/GEN1/MAD1L1/INCENP",9
"GO:0032944","regulation of mononuclear cell proliferation","78/4155","248/18805",0.314516129032258,1.42345988121579,3.57500003895125,0.000377632181656121,0.0108099367433892,0.00959644962468596,"AIF1/IGF1/PYCARD/TYROBP/CD38/TNFRSF14/CCDC88B/CORO1A/PKN1/CNN2/VSIR/PTPN6/MZB1/TNFRSF1B/TGFB1/LST1/CEBPB/LILRB2/SFTPD/CD1D/BID/IL21/MIF/ATAD5/CLEC4G/TYK2/SASH3/IL12A/RIPK3/LILRB1/RPS3/CD74/RAC2/BTN2A2/CSF1/TNFRSF13B/TICAM1/LEP/PDE5A/EFNB1/IL27/CD81/SOS1/TFRC/HLA-DPB1/SCRIB/DHPS/PELI1/LGALS3/FOXP3/CD80/SLC4A2/TNFSF13/CD24/MAD1L1/PAWR/CASP3/HLA-DRB1/TWSG1/SYK/HLA-DPA1/RASAL3/DLG1/IL4/LILRB4/IGFBP2/TNFRSF4/TMIGD2/TNFRSF9/ZBTB7B/CD274/VTCN1/TNFSF4/LGALS9/IL6ST/CHRNB2/ST6GAL1/AGER",78
"GO:0002237","response to molecule of bacterial origin","112/4155","379/18805",0.295514511873351,1.3374609857469,3.5344306553229,0.000380687576588863,0.0108478655347072,0.00963012065753742,"PYCARD/BMP6/TSPO/INAVA/NFKBIL1/HCK/MIR142/MAP2K3/PTPN6/TNFRSF1B/LILRA2/VIM/ARID5A/CARD9/CEBPB/TNIP2/MAPK3/LILRB2/RPL13A/IRAK2/MAPKAPK3/E2F1/GSTP1/WDR83/CXCL13/TRIM6/CMPK2/PLSCR4/CD14/MIF/IRF3/TRIM5/GPX1/PAF1/NUGGC/HSF1/IL12A/RARA/PTAFR/SIGIRR/HDAC5/SBNO2/CACTIN/MMP8/LILRB1/DEFA4/RHOA/GFI1/IRAK1/NR1H3/GFER/TICAM1/NR4A1/GPX4/LTF/ALPL/ADAM17/S100A7/ABCA1/TNIP1/MPO/C4B/IL18BP/F2R/AKT1/SELENOW/LTA/CYP1A1/NAGLU/BPI/PELI1/FOXP3/CD80/NFKBIB/PLSCR3/CD24/DEFA1B/CDK19/OTUD5/CTSG/CASP3/LY86/DEFA1/BIN1/MTDH/DEFA3/ACP5/ASS1/CD68/LITAF/TAP2/FZD5/MAPKAPK2/TIFAB/MAOB/GIT1/GBP5/IL12RB2/NOS3/NR1D1/TNFAIP3/CD274/RELA/CARD17P/TNFSF4/GBP3/XBP1/ANKRD1/LGALS9/PTPN11/PRKCE/MAP2K7",112
"GO:0045089","positive regulation of innate immune response","116/4155","395/18805",0.293670886075949,1.32911697055553,3.52057623744202,0.000394507235232783,0.0111907957360829,0.00993455466861503,"SLC15A3/CYBA/PYCARD/CD300LF/TYROBP/CAV1/LILRA4/SPSB3/ADAM8/HSPA1B/OASL/SPI1/LRCH4/INAVA/HSPA1A/NFKBIL1/HCK/ZDHHC12/LILRA2/NOP53/ARRB2/CARD9/ZDHHC1/CADM1/GPR108/TNIP2/PQBP1/CPTP/IRAK2/MAPKAPK3/NINJ1/SIRT2/IRF4/GPATCH3/CD1D/NLRX1/TRIM6/IL21/RASGRP4/OAS3/PHB2/CD14/GPS2/AURKB/SLC19A1/RSAD2/IRF3/TRIM5/RPS19/DDX60/IL12A/EPG5/TRIM11/UNC93B1/CACTIN/LATS2/FLOT1/ECSIT/ABHD17A/ZNFX1/APP/IFIH1/GFI1/PARP9/KCNK6/TAB1/OAS1/TKFC/IRAK1/NR1H3/TICAM1/EIF2AK2/LAMP1/LTF/S100A9/TNIP1/MIR708/AKT1/BANF1/CLEC7A/TBK1/ESR1/NAGLU/PELI1/RBM14/MED1/STMP1/SYK/TREX1/ZNRF1/MAPKAPK2/KAT5/NEK7/TIFAB/EP300/FCN1/PCBP2/GBP5/NCR3/GDI1/RIGI/DDX41/NR1D1/RAB11FIP2/CYLD/STING1/TNFAIP3/CD274/TARBP2/LATS1/WDFY1/RELA/IFNK/PTPRS/PRKCE/WASHC4",116
"GO:0006364","rRNA processing","71/4155","222/18805",0.31981981981982,1.44746370919656,3.57164441601288,0.000396373713290303,0.0111930937325086,0.00993659469969574,"SART1/LSM6/RPUSD1/NOP53/EMG1/MYG1/TBL3/TSR3/RPL35/RPS28/RPL7/REXO1/EIF6/EXOSC5/FRG1/RPS14/RPL27/DDX49/RPS16/RPS27/RPS15/RPS19/RPL26/RPL11/BOP1/RPS7/RPS17/RPS6/RPS8/SIRT7/RPS24/RPS21/REXO5/WDR46/FBL/NOC4L/SLX9/PES1/CHD7/RRP7A/PIH1D1/TRMT112/RCL1/RRP36/NOP10/EXOSC4/WDR18/KRI1/POP7/RPS25/RPL7A/POP4/SDE2/UTP14C/RPL5/RPL35A/NHP2/NSUN5/PELP1/ABT1/WDR74/ERCC2/KAT2B/PPAN/RRP7BP/REXO4/RRP9/DDX54/RPL14/RRP8/PIN4",71
"GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","24/4155","56/18805",0.428571428571429,1.93965961835998,3.75031153344673,0.000408173739567292,0.0114746240957281,0.0101865214118115,"CDC6/RRM2/STIL/AIF1/CCNE1/LSM10/DDR2/KCNA5/CPAP/MBLAC1/ADAM17/RRM1/TERT/AKT1/CYP1A1/CDK10/MEPCE/RDX/TFDP1/CCNE2/MDM2/KMT2E/MIR214/MTBP",24
"GO:0032496","response to lipopolysaccharide","106/4155","357/18805",0.296918767507003,1.34381646762195,3.49283411426641,0.000445511161060488,0.012468345842358,0.011068691299468,"PYCARD/BMP6/TSPO/NFKBIL1/HCK/MIR142/MAP2K3/PTPN6/TNFRSF1B/LILRA2/VIM/ARID5A/CEBPB/TNIP2/MAPK3/LILRB2/RPL13A/IRAK2/MAPKAPK3/E2F1/GSTP1/WDR83/CXCL13/TRIM6/CMPK2/PLSCR4/CD14/MIF/IRF3/TRIM5/GPX1/PAF1/NUGGC/HSF1/IL12A/RARA/PTAFR/SIGIRR/HDAC5/SBNO2/CACTIN/MMP8/LILRB1/DEFA4/RHOA/GFI1/IRAK1/NR1H3/GFER/TICAM1/NR4A1/GPX4/LTF/ALPL/ADAM17/S100A7/ABCA1/TNIP1/MPO/IL18BP/F2R/AKT1/SELENOW/LTA/CYP1A1/NAGLU/BPI/PELI1/FOXP3/CD80/NFKBIB/PLSCR3/DEFA1B/CDK19/OTUD5/CTSG/CASP3/LY86/DEFA1/BIN1/MTDH/DEFA3/ACP5/ASS1/CD68/LITAF/MAPKAPK2/TIFAB/MAOB/GIT1/GBP5/IL12RB2/NOS3/NR1D1/TNFAIP3/CD274/RELA/CARD17P/TNFSF4/GBP3/XBP1/ANKRD1/LGALS9/PTPN11/PRKCE/MAP2K7",106
"GO:0032760","positive regulation of tumor necrosis factor production","40/4155","110/18805",0.363636363636364,1.64577179739635,3.61746639267004,0.000447558515162948,0.0124699748069179,0.0110701374019486,"CYBA/PYCARD/TYROBP/TNFRSF8/LILRA2/ARID5A/CARD9/TGFB1/HSPB1/OAS3/LILRA5/CD14/MIF/SPHK2/SASH3/PTAFR/OAS2/MMP8/APP/IFIH1/OAS1/FRMD8/TICAM1/LEP/ADAM17/ARFGEF2/CLEC7A/LRRK2/MIR27B/CCL3/ARHGEF2/SYK/FZD5/MAPKAPK2/ORM1/RIGI/ZBTB20/LGALS9/PTPN11/AGER",40
"GO:0051298","centrosome duplication","30/4155","76/18805",0.394736842105263,1.78652859585788,3.65894466155768,0.00046494499125499,0.01289708031052,0.011449297479111,"STIL/PLK4/CHMP2A/CHMP4B/CHMP1A/NDC80/PPP1R35/FBXW5/BRCA2/BRCA1/CCDC57/CDK2/WDR62/GEN1/SAC3D1/CPAP/CEP131/CCNF/CEP63/ROCK2/SPICE1/C2CD3/CEP152/PKD2/RBM14/CEP76/PLK2/KAT2B/CKAP5/CEP295",30
"GO:0065004","protein-DNA complex assembly","76/4155","242/18805",0.31404958677686,1.42134837047866,3.51331218794256,0.000467525936675051,0.0129115422776031,0.01146213599444,"CDC45/DLGAP5/HJURP/CENPA/RAD51/DMC1/CENPF/CENPE/CENPI/MED11/TRAPPC12/H4C8/ATAD2/GMNN/MED16/CENPK/H2BC17/H2BC7/OIP5/MCM2/H2BC15/TAF10/MED22/H2BC8/CENPN/TAF1L/MED18/H2AB2/MED7/H2AB1/H4C9/H3C8/KNTC1/NAA60/H2BC10/H2AB3/H1-6/CABIN1/H2BC11/H4C4/SETSIP/H2BC9/HIRA/MED15/H3C3/H2BC6/TAF4B/BRF1/H3C12/H3C2/DNAJC9/ESR1/H2BC4/MED25/H2BC14/CDT1/RSF1/CENPT/MED1/CENPX/TAF8/TCF4/MED9/CENPW/UBN1/H1-10/CHAF1B/BDP1/H3C6/H4C5/TAF2/BAZ2A/ATAD2B/H3-3B/MED19/NAP1L5",76
"GO:0060236","regulation of mitotic spindle organization","20/4155","44/18805",0.454545454545455,2.05721474674543,3.73898206390038,0.00048436534719239,0.0132316810421658,0.0117463370586983,"STIL/TPX2/CHMP2A/PLK1/CHMP4B/CHMP1A/TACC3/HSPA1B/HSPA1A/CHMP6/CEP97/EML3/CHMP4A/CPAP/RAE1/DCTN1/PSRC1/NUMA1/ANKRD53/PKD1",20
"GO:0006751","glutathione catabolic process","8/4155","11/18805",0.727272727272727,3.29154359479269,4.04861684799434,0.000485450094065743,0.0132316810421658,0.0117463370586983,"GGTLC2/GGT1/CHAC2/GGTLC1/GGTLC3/GGT3P/CHAC1/GGT2P",8
"GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore","8/4155","11/18805",0.727272727272727,3.29154359479269,4.04861684799434,0.000485450094065743,0.0132316810421658,0.0117463370586983,"CCNB1/CDCA8/BIRC5/SIRT2/AURKB/INCENP/KAT5/KAT2B",8
"GO:0031396","regulation of protein ubiquitination","65/4155","201/18805",0.323383084577114,1.46359059096814,3.51901646792988,0.000488007559403047,0.013243806882674,0.0117571016931598,"LAPTM5/PLK1/UBE2C/CDC20/GABARAP/TSPO/CAV1/UBXN1/HSPA1B/INAVA/HSPA1A/DNAJB2/RPS2/VPS28/SKP1/MAD2L1/FZR1/FBXO5/ARRB2/MAD2L2/STUB1/CDC14B/TCF25/GPS2/PEF1/RPL11/RPS7/WBP1L/SIRT7/CEP63/RPS3/CDK5/HSPBP1/CAMLG/TICAM1/PER2/RPL23/GNL3L/DTX3L/ARRB1/AKT1/GSK3A/LRRK2/MYCBP2/PELI1/SVBP/SH3RF2/FANCM/RPL5/SENP2/HDAC3/CENPX/BAG2/PDCD6/MINAR1/WDR48/AXIN1/TNFAIP3/MIR101-1/SEPTIN4/PINK1/MTBP/PRKCE/PHF23/WNK1",65
"GO:0031112","positive regulation of microtubule polymerization or depolymerization","18/4155","38/18805",0.473684210526316,2.14383431502945,3.75880084247516,0.000496696299979661,0.0133715027613504,0.0118704628622478,"SKA1/HSPA1B/HSPA1A/FES/KATNB1/MET/AURKB/NAV3/DCTN1/RPS3/RAC1/ARL2/PSRC1/NUMA1/ANKRD53/GIT1/CLASP1/CKAP5",18
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","41/4155","114/18805",0.359649122807018,1.62772605400384,3.58012453988099,0.000496978807368744,0.0133715027613504,0.0118704628622478,"CYBA/PYCARD/TYROBP/ADAM8/TNFRSF8/LILRA2/ARID5A/CARD9/TGFB1/HSPB1/OAS3/LILRA5/CD14/MIF/SPHK2/SASH3/PTAFR/OAS2/MMP8/APP/IFIH1/OAS1/FRMD8/TICAM1/LEP/ADAM17/ARFGEF2/CLEC7A/LRRK2/MIR27B/CCL3/ARHGEF2/SYK/FZD5/MAPKAPK2/ORM1/RIGI/ZBTB20/LGALS9/PTPN11/AGER",41
"GO:0071216","cellular response to biotic stimulus","84/4155","273/18805",0.307692307692308,1.39257613625845,3.47965267919315,0.000503242241097178,0.0134821607240949,0.0119686987345064,"PYCARD/BMP6/TSPO/NFKBIL1/HCK/MAP2K3/PTPN6/TNFRSF1B/LILRA2/VIM/ARID5A/TNIP2/MAPK3/LILRB2/IRAK2/GSTP1/CXCL13/CMPK2/PLSCR4/CD14/MIF/IRF3/TRIM5/PAF1/NUGGC/HSF1/RARA/PTAFR/SIGIRR/HDAC5/SBNO2/CACTIN/MMP8/LILRB1/DEFA4/RHOA/GFI1/IRAK1/NR1H3/GFER/EIF2AK3/FBH1/TICAM1/LTF/ABCA1/TNIP1/AKT1/CLEC7A/MUS81/BPI/RBM14/CD80/NFKBIB/PLSCR3/DEFA1B/CDK19/CTSG/LY86/DEFA1/PPP1R15B/MTDH/DEFA3/ASS1/CD68/LITAF/SYK/FZD5/TIFAB/GIT1/GBP5/NOS3/NR1D1/TNFAIP3/CD274/APAF1/RELA/CARD17P/TNFSF4/GBP3/XBP1/ANKRD1/PTPN11/PRKCE/MAP2K7",84
"GO:0031334","positive regulation of protein-containing complex assembly","66/4155","205/18805",0.321951219512195,1.45711015232896,3.50455716469701,0.000508238987078993,0.0135580859999924,0.012036100894453,"SKA1/PYCARD/CDC42EP2/NR1H2/HSPA1B/HSPA1A/PFN1/HCK/FES/ZDHHC1/TGFB1/STUB1/VASP/CRACD/TPPP3/MET/CXCL13/BID/ARHGEF5/MLST8/RACK1/BAX/BBC3/NAV3/DCTN1/LATS2/FSCN1/RPS3/VEGFA/RHOA/CCL24/KCNK6/ABCA1/GNL3L/RAC1/ARL2/TFRC/MTLN/BRK1/CLEC7A/SUMO1/UNC13B/NCKAP1/LGALS3/MED25/PSRC1/NUMA1/BAIAP2/ANKRD53/CCL26/BIN1/CDC42EP4/STMP1/RICTOR/SYK/DLG1/NEK7/GIT1/GBP5/CLASP1/CARMIL2/LATS1/CKAP5/PINK1/CARMIL1/PRKCE",66
